App_level,Book_Level,Quest_Name,Quiz_ID,Quiz_Name,Vocab,English_Meaning,Vietnamese_Meaning,Word_Type,Photo,Component
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-03,A new typewrititer,总经理,general manager,Tổng giám đốc,noun,,"总经理 (general manager) = 总 (chief; general) + 经理 (manager)  
总 (general) = 丷 (divide) + 口 (mouth) + 心 (heart)  
经理 (manager) = 经 (manage) + 理 (reason; logic)  
经 (manage) = 纟(silk) + 巠 (passage)  
理 (reason) = 王 (jade) + 里 (inside)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-03,A new typewrititer,好奇,curious,Tò mò,adjective,,"好奇 (curious) = 好 (good; fond of) + 奇 (strange)  
好 (good) = 女 (woman) + 子 (child)  
奇 (strange) = 大 (big) + 可 (can)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-03,A new typewrititer,打字,to type,Gõ máy,verb,,"打字 (type) = 打 (hit; strike) + 字 (character) 
打 (hit) = 扌(hand) + 丁 (nail) 
字 (character) = 宀 (roof) + 子 (child)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-04,A new typewrititer,美容院,beauty salon,Thẩm mỹ viện,noun,,"美容院 (beauty salon) = 美容 (beauty) + 院 (institution; building)  
美 (beautiful) = 羊 (sheep) + 大 (big)  
容 (appearance) = 宀 (roof) + 谷 (valley)  
院 (institution) = 阝(mound) + 完 (complete)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-04,A new typewrititer,司机,driver,Tài xế,noun,,"司机 (driver) = 司 (control) + 机 (machine; vehicle)  
司 (control) = 一 (one) + 口 (mouth) + 人 (person)  
机 (machine) = 木 (wood) + 几 (table)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-04,A new typewrititer,米奇老鼠,Mickey Mouse,Chuột Mickey,proper noun,,"米奇老鼠 (Mickey Mouse) = 米奇 (Mickey) + 老鼠 (mouse)  
米 (rice) = 米 (rice)  
奇 (strange; special — phonetic for ""Mickey"") = 大 (big) + 可 (can)  
老鼠 (mouse) = 老 (old) + 鼠 (rat)  
老 (old) = 耂 (old radical) + 匕 (spoon)  
鼠 (rat) = 鼠 (mouse radical itself)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-04,A new typewrititer,鼠标,mouse (computer),Chuột máy tính,noun,,"鼠标 (mouse) = 鼠 (rat) + 标 (mark; pointer)  
鼠 (rat) = 鼠 (mouse radical itself)  
标 (mark) = 木 (wood) + 示 (sign)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-04,A new typewrititer,跑鞋,running shoes,Giày chạy bộ,noun,,"跑鞋 (running shoes) = 跑 (run) + 鞋 (shoe)  
跑 (run) = 足 (foot) + 包 (wrap)  
鞋 (shoe) = 革 (leather) + 圭 (jade tablet)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-05,I'm buying household supplies,洗衣机,washing machine,Máy giặt,noun,,"洗衣机 (washing machine) = 洗 (wash) + 衣 (clothes) + 机 (machine)  
洗 (wash) = 氵 (water) + 先 (first)  
衣 (clothes) = 衣 (clothing radical itself)  
机 (machine) = 木 (wood) + 几 (table)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-05,I'm buying household supplies,镜子,mirror,Gương,noun,,"镜子 (mirror) = 镜 (mirror) + 子 (noun suffix)  
镜 (mirror) = 钅 (metal) + 竟 (finish; complete)  
竟 (finish) = 音 (sound) + 儿 (legs radical)  
子 (suffix / noun ending) = 子 (child)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-05,I'm buying household supplies,衣架,clothes hanger,Móc treo quần áo,noun,,"衣架 (hanger) = 衣 (clothes) + 架 (frame; rack)  
衣 (clothes) = 衣 (clothing radical itself)  
架 (frame) = 加 (add) + 木 (wood)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-05,I'm buying household supplies,晾衣杆,clothes drying rod,Thanh phơi đồ,noun,,"晾衣杆 (drying rod) = 晾 (dry in the air) + 衣 (clothes) + 杆 (rod; pole)  
晾 (dry) = 日 (sun) + 京 (capital; high)  
衣 (clothes) = 衣 (clothing radical itself)  
杆 (rod) = 木 (wood) + 干 (dry)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-05,I'm buying household supplies,洗衣液,laundry detergent ,#N/A,noun,,"洗衣液 (laundry detergent) = 洗衣 (wash clothes) + 液 (liquid)  
洗 (wash) = 氵 (water) + 先 (first)  
衣 (clothes) = 衣 (clothing radical itself)  
液 (liquid) = 氵 (water) + 夜 (night)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-06,Such a big discount,顾客,customer,Khách hàng,noun,,"顾客 (customer) = 顾 (look after) + 客 (guest)  
顾 (look after) = 页 (head) + 雇 (hire)  
雇 (hire) = 户 (door) + 隹 (short-tailed bird)  
客 (guest) = 宀 (roof) + 各 (each)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-06,Such a big discount,减价,discount formal,Chiết khấu,verb/noun,,"减价 (discount) = 减 (reduce) + 价 (price)  
减 (reduce) = 冫(ice) + 咸 (salty; decrease)  
价 (price) = 亻(person) + 介 (introduce)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-06,Such a big discount,价钱,price,Giá,noun,,"价钱 (price) = 价 (price; value) + 钱 (money)  
价 (price) = 亻(person) + 介 (introduce)  
钱 (money) = 钅(metal) + 戋 (narrow)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-06,Such a big discount,免费,free (of charge),Miễn phí,adjective,,"免费 (free) = 免 (exempt) + 费 (expense)  
免 (exempt) = 勹 (wrap) + 儿 (legs radical)  
费 (expense) = 贝 (shell; money) + 弗 (not)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-06,Such a big discount,找钱, change,#N/A,verb,,"找钱 (change) = 找 (look for; give) + 钱 (money)  
找 (look for) = 扌(hand) + 戈 (weapon)  
钱 (money) = 钅(metal) + 戋 (narrow)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-07,I pay by cash,收银台,cashier,Thu ngân,noun,,"收银台 (cashier) = 收 (receive) + 银 (silver; money) + 台 (counter; platform)  
收 (receive) = 丩 (entwine) + 攵 (action hand)  
银 (silver) = 钅 (metal) + 艮 (stubborn)  
台 (counter) = 厶 (private) + 口 (mouth)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-07,I pay by cash,购物袋,shopping bag,Túi mua sắm,noun,,"购物袋 (shopping bag) = 购物 (shopping) + 袋 (bag)  
购物 (shopping) = 购 (buy) + 物 (thing)  
购 (buy) = 贝 (money) + 勾 (hook)  
物 (thing) = 牛 (cow) + 勿 (do not)  
袋 (bag) = 代 (replace) + 衣 (clothes)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-07,I pay by cash,收据,receipt,Hóa đơn,noun,,"收据 (receipt) = 收 (receive) + 据 (proof; evidence)  
收 (receive) = 丩 (entwine) + 攵 (action hand)  
据 (proof) = 扌(hand) + 居 (reside)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-07,I pay by cash,刷卡,pay by credit card,Thanh toán bằng thẻ,verb,,"刷卡 (credit card) = 刷 (swipe) + 卡 (card)  
刷 (swipe) = 刂 (knife) + 尸 (body) + 巾 (cloth)  
卡 (card) = 上 (up) + 下 (down)  (pictograph of something inserted)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-07,I pay by cash,现金,cash,Tiền mặt,noun,,"现金 (cash) = 现 (current; appear) + 金 (gold; money)  
现 (appear) = 见 (see) + 王 (jade)  
金 (gold) = 金 (metal radical itself)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-08,Want to see customer services,客服,customer service,Dịch vụ khách hàng,noun,,"客服 (customer service) = 客 (guest; client) + 服 (serve; service)  
客 (guest) = 宀 (roof) + 各 (each)  
服 (serve) = 月 (flesh) + 卩 (seal)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-08,Want to see customer services,退货,return (goods),Trả hàng,verb,,"退货 (return goods) = 退 (return; withdraw) + 货 (goods)  
退 (return) = 辶 (walk) + 艮 (stubborn)  
货 (goods) = 亻 (person) + 化 (change)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-08,Want to see customer services,购物车,shopping cart,Giỏ hàng,noun,,"购物车 (shopping cart) = 购物 (shopping) + 车 (cart)  
购物 (shopping) = 购 (buy) + 物 (thing)  
购 (buy) = 贝 (money) + 勾 (hook)  
物 (thing) = 牛 (cow) + 勿 (do not)  
车 (cart) = 车 (vehicle radical itself)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-08,Want to see customer services,营业时间,business hours,Giờ làm việc,noun,,"营业时间 (business hour) = 营业 (business) + 时间 (time)  
时间 (time) = 时 (time) + 间 (interval)  
时 (time) = 日 (sun) + 寺 (temple)  
间 (interval) = 门 (door) + 日 (sun)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-08,Want to see customer services,营业,sales,Bán hàng,verb/noun,,"营业 (sales) = 营 (operate) + 业 (profession)  
营 (operate) = 艹 (grass) + 员 (member)  
业 (profession) = 业 (industry radical itself)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-09,Good quality goods,货,goods,Hàng hóa,noun,,"货 (goods) = 亻 (person) + 化 (transform)  
化 (transform) = 亻 (person) + 匕 (spoon)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-09,Good quality goods,数,count,Đếm,verb,,"数 (count) = 攵 (action hand) + 娄 (bundle; collect)  
娄 (bundle) = 女 (woman) + 米 (rice)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-09,Good quality goods,包, packaging,#N/A,noun,,包 (packaging) = 勹 (wrap) + 巳 (self)
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-09,Good quality goods,便条,note,Ghi chú,noun,,"便条 (note) = 便 (convenient) + 条 (strip; slip)  
便 (convenient) = 亻 (person) + 更 (change)  
条 (strip) = 木 (wood) + 夂 (go slowly)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-09,Good quality goods,质量,quality,Chất lượng,noun,,"质量 (quality) = 质 (substance) + 量 (measure)  
质 (substance) = 贝 (money) + 斦 (two axes)  
量 (measure) = 旦 (morning; sun) + 里 (inside)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-10,Discount on the price list,价目表,price list,Bảng giá,noun,,"价目表 (price list) = 价 (price) + 目 (eye; item) + 表 (list; table)  
价 (price) = 亻 (person) + 介 (introduce)  
目 (eye) = 目 (eye radical itself)  
表 (list) = 衣 (cloth) + 上 (above)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-10,Discount on the price list,折扣 ,discount (with percentage),Giảm giá (%),noun,,"折扣 (discount) = 折 (fold; discount) + 扣 (deduct)  
折 (fold) = 扌 (hand) + 斤 (axe)  
扣 (deduct) = 扌 (hand) + 口 (mouth)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-10,Discount on the price list,尺码,size,Kích cỡ,noun,,"尺码 (size) = 尺 (ruler) + 码 (code; number)  
尺 (ruler) = 尸 (body) + 丿 (stroke)  
码 (code) = 石 (stone) + 马 (horse)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-10,Discount on the price list,支付,pay (formal),Thanh toán,verb,,"支付 (pay) = 支 (support; pay) + 付 (give; hand over)  
支 (support) = 十 (ten) + 又 (hand)  
付 (give) = 亻 (person) + 寸 (hand/measurement)"
Beginner,HSK1,Buying and selling,QZ-HSK1-QT15-10,Discount on the price list,打包,pack (to go home),Gói mang về,verb,,"打包 (pack) = 打 (hit; make) + 包 (wrap)  
打 (hit) = 扌 (hand) + 丁 (nail)  
包 (wrap) = 勹 (wrap) + 巳 (self)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-01,Best performance ever,和,and,Và,conjunction,,和 (and) = 禾 (grain) + 口 (mouth)
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-01,Best performance ever,国歌,national anthem,Quốc ca,noun,,"国歌 (national anthem) = 国 (nation) + 歌 (song)  
国 (nation) = 囗 (enclosure) + 玉 (jade; treasure)  
歌 (song) = 哥 (elder brother) + 欠 (yawn; open mouth)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-01,Best performance ever,困,trapped,Bị mắc kẹt,verb/adjective,,困 (trapped) = 囗 (enclosure) + 木 (tree)
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-01,Best performance ever,没有,there is not,Không có,verb,,"没有 (not have) = 没 (not) + 有 (have)  
没 (not) = 氵 (water) + 殳 (strike)  
有 (have) = 又 (hand) + 月 (flesh)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-01,Best performance ever,祝,wish,Ước,verb,,祝 (wish) = 礻 (spirit) + 兄 (elder brother)
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-02,Dinner Plan,冰箱,refrigerator,Tủ lạnh,noun,,"冰箱 (refrigerator) = 冰 (ice) + 箱 (box)  
冰 (ice) = 冫(ice radical) + 水 (water)  
箱 (box) = 竹 (bamboo) + 相 (mutual)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-02,Dinner Plan,矿物,mineral,Khoáng chất,noun,,"矿物 (mineral) = 矿 (ore) + 物 (substance)  
矿 (ore) = 石 (stone) + 广 (shelter)  
物 (substance) = 牛 (cow) + 勿 (do not)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-02,Dinner Plan,大使馆,embassy,Đại sứ quán,noun,,"大使馆 (embassy) = 大使 (ambassador) + 馆 (building)  
大使 (ambassador) = 大 (big) + 使 (messenger)  
使 (messenger) = 亻 (person) + 吏 (official)  
馆 (building) = 饣 (food) + 官 (official)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-02,Dinner Plan,涮羊肉,instant-boiled mutton,Lẩu cừu,noun,,"涮羊肉 (instant-boiled mutton) = 涮 (rinse; dip) + 羊肉 (mutton)  
涮 (rinse) = 氵 (water) + 欶 (absorb)  
羊肉 (mutton) = 羊 (sheep) + 肉 (meat)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-02,Dinner Plan,气管炎,bronchitis,Viêm phế quản,noun,,"气管炎 (tracheitis) = 气管 (trachea) + 炎 (inflammation)  
气管 (trachea) = 气 (air) + 管 (tube)  
气 (air) = 气 (air radical itself)  
管 (tube) = 竹 (bamboo) + 官 (official)  
炎 (inflammation) = 火 (fire) + 火 (fire)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-03,Olympics is invested,奥运会,Olympic Games,Thế vận hội,noun,,"奥林匹克运动会 (Olympic Games) = 奥林匹克 (Olympics) + 运动会 (sports meeting)  
奥 (Olympic; profound) = 宀 (roof) + 米 (rice) + 大 (big)  
林 (forest) = 木 (tree) + 木 (tree)  
匹 (match) = 匚 (box) + 儿 (legs)  
克 (overcome) = 十 (ten) + 口 (mouth) + 儿 (legs)  
运动会 (sports meeting) = 运 (move) + 动 (motion) + 会 (meeting)  
运 (move) = 辶 (walk) + 云 (cloud)  
动 (motion) = 云 (move) + 力 (strength)  
会 (meeting) = 人 (person) + 云 (gather)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-03,Olympics is invested,赞助商,sponsor,Nhà tài trợ,noun,,"赞助商 (sponsor) = 赞助 (sponsor; support) + 商 (merchant)  
赞助 (support) = 赞 (praise; support) + 助 (help)  
赞 (praise) = 先 (first) + 貝 (shell; money)  
助 (help) = 且 (moreover) + 力 (strength)  
商 (merchant) = 章 (badge) + 冏 (bright)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-03,Olympics is invested,解决,settle,Giải quyết / Định cư,verb,,"解决 (settle) = 解 (solve) + 决 (decide)  
解 (solve) = 角 (horn) + 刀 (knife) + 牛 (cow)  
决 (decide) = 冫 (ice) + 夬 (determine)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-03,Olympics is invested,照相机,camera,Máy ảnh,noun,,"照相机 (camera) = 照 (photograph) + 相 (image) + 机 (machine)  
照 (photograph) = 日 (sun) + 昭 (bright)  
相 (image) = 木 (tree) + 目 (eye)  
机 (machine) = 木 (wood) + 几 (table)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-03,Olympics is invested,代码箱,code box,Két sắt,noun,,"代码箱 (code box) = 代码 (code) + 箱 (box)  
代码 (code) = 代 (substitute) + 码 (code; number)  
代 (substitute) = 亻 (person) + 弋 (ceremonial stick)  
码 (code) = 石 (stone) + 马 (horse)  
箱 (box) = ⺮(bamboo) + 相 (mutual)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-04,I like Europe so much,欧洲,Europe,Châu Âu,noun,,"欧洲 (Europe) = 欧 (Europe; prefix) + 洲 (continent)  
欧 (Europe) = 区 (area) + 欠 (owe; lack)  
洲 (continent) = 氵 (water) + 州 (state; region)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-04,I like Europe so much,人口,population,Dân số,noun,,"人口 (population) = 人 (person) + 口 (mouth; measure for people)  
人 (person) = 人 (person radical itself)  
口 (mouth) = 口 (mouth radical itself)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-04,I like Europe so much,除此以外,besides,Ngoài ra,conjunction / phrase,,"除此以外 (besides) = 除 (remove) + 此 (this) + 以 (by means of) + 外 (outside)  
除 (remove) = 阝 (mound) + 余 (surplus)  
此 (this) = 止 (stop) + 匕 (spoon)  
以 (by means of) = 以 (self radical itself)  
外 (outside) = 夕 (evening) + 卜 (divine)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-04,I like Europe so much,味道,taste,Hương vị,noun,,"味道 (taste) = 味 (flavor) + 道 (way; manner)  
味 (flavor) = 口 (mouth) + 未 (not yet)  
道 (way) = 辶 (walk) + 首 (head)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-04,I like Europe so much,法律,law,Luật,noun,,"法律 (law) = 法 (law) + 律 (rule)  
法 (law) = 氵 (water) + 去 (go)  
律 (rule) = 彳 (step) + 聿 (writing brush)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-05,My throat is bad,航海,navigation,Dẫn đường,noun,,"航海 (navigation) = 航 (navigate) + 海 (sea)  
航 (navigate) = 舟 (boat) + 亢 (high)  
海 (sea) = 氵 (water) + 每 (each)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-05,My throat is bad,黑暗,dark,Tối,adjective,,"黑暗 (dark) = 黑 (black) + 暗 (dim)  
黑 (black) = 里 (inside) + 灬 (fire)  
暗 (dim) = 日 (sun) + 音 (sound)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-05,My throat is bad,香烟,cigarette,Thuốc lá,noun / verb,,"香烟 (cigarette) = 香 (fragrant) + 烟 (smoke)  
香 (fragrant) = 禾 (grain) + 日 (sun)  
烟 (smoke) = 火 (fire) + 因 (cause)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-05,My throat is bad,感冒,cold (illness),Cảm lạnh,noun,,"感冒 (have a cold) = 感 (feel) + 冒 (emit; come out)  
感 (feel) = 咸 (salty) + 心 (heart)  
冒 (emit) = 冃 (cover) + 目 (eye)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-05,My throat is bad,黑洞,black hole,Hố đen,noun,,"黑洞 (black hole) = 黑 (black) + 洞 (hole)  
黑 (black) = 里 (inside) + 灬 (fire)  
洞 (hole) = 氵 (water) + 同 (same)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-06,The best hero,英雄,hero,Anh hùng,noun,,"英雄 (hero) = 英 (brave; outstanding) + 雄 (male; strong)  
英 (brave) = 艹 (grass) + 央 (center)  
雄 (strong) = 隹 (short-tailed bird) + 厷 (power; stretch)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-06,The best hero,勇敢,brave,Dũng cảm,adjective,,"勇敢 (brave) = 勇 (courage) + 敢 (dare)  
勇 (courage) = 甬 (passage) + 力 (strength)  
敢 (dare) = 攵 (action) + 旱 (dry)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-06,The best hero,木头,wood,Gỗ,noun,,"木头 (wood) = 木 (tree) + 头 (suffix; noun marker)  
木 (tree) = 木 (tree radical itself)  
头 (suffix) = 大 (big) + 页 (head)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-06,The best hero,药店,pharmacy,Nhà thuốc,noun,,"药店 (pharmacy) = 药 (medicine) + 店 (shop)  
药 (medicine) = 艹 (grass) + 乐 (music; happy)  
店 (shop) = 广 (house on cliff) + 占 (occupy)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-06,The best hero,茄子,eggplant,Cà tím,noun,,"茄子 (eggplant) = 茄 (eggplant) + 子 (noun suffix)  
茄 (eggplant) = 艹 (grass) + 加 (add)  
子 (suffix) = 子 (child)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-07,I'm hungry so much,饿,hungry,Đói,adjective,,"饿 (hungry) = 饣 (food radical) + 我 (I; me)  
饣 → biến thể của 食 (eat)  
我 (I; me) = 手 (hand) + 戈 (weapon)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-07,I'm hungry so much,碗,bowl,Bát,noun,,"碗 (bowl) = 石 (stone) + 宛 (curved; round)  
宛 (curved) = 宀 (roof) + 夗 (bend)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-07,I'm hungry so much,豆腐,tofu,Đậu phụ,noun,,"豆腐 (tofu) = 豆 (bean) + 腐 (rotten; fermented)  
豆 (bean) = 豆 (bean radical itself)  
腐 (fermented) = 府 (government hall) + 肉 (meat radical 月)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-07,I'm hungry so much,西红柿,tomato,Cà chua,noun,,"西红柿 (tomato) = 西 (west) + 红 (red) + 柿 (persimmon/tree fruit)  
西 (west) = 西 (cover-shaped radical itself)  
红 (red) = 纟 (silk) + 工 (work)  
柿 (persimmon) = 木 (wood) + 市 (market)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-07,I'm hungry so much,雪碧,Sprite,7Up / Sprite,noun,,"雪碧 (Sprite) = 雪 (snow) + 碧 (greenish; bright jade)  
雪 (snow) = 雨 (rain) + 彐 (snout)  
碧 (green jade) = 石 (stone) + 白 (white)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-07,I'm hungry so much,亮,bright,Sáng,adjective,,"亮 (bright) = 高 (tall) + 几 (small table)  
→ nghĩa gốc: ánh sáng từ nơi cao."
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-08,That sodier was faint,军队,army,Quân đội,noun,,"军队 (army) = 军 (army) + 队 (team; troop)  
军 (army) = 冖 (cover) + 车 (vehicle)  
队 (team) = 阝 (mound) + 人 (person)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-08,That sodier was faint,洗手间,restroom,Nhà vệ sinh,noun,,"洗手间 (restroom) = 洗 (wash) + 手 (hand) + 间 (room)  
洗 (wash) = 氵 (water) + 先 (first)  
手 (hand) = 手 (hand radical itself)  
间 (room) = 门 (door) + 日 (sun)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-08,That sodier was faint,士兵,soldier,Binh sĩ,noun,,"士兵 (soldier) = 士 (soldier; man) + 兵 (troop)  
士 (soldier) = 士 (scholar; soldier radical itself)  
兵 (troop) = 乛 (bend) + 丘 (hill)"
Beginner,HSK1,Your opinion,QZ-HSK1-QT16-08,That sodier was faint,绿色,green,Xanh lá,adjective,,"绿色 (green) = 绿 (green) + 色 (color)  
绿 (green) = 纟 (silk) + 彔 (cut)  
色 (color) = 人 (person) + 巴 (wrap)"
